date,county,state,fips,cases,deaths
6/10/2021,Adams,Indiana,18001,3511,56
6/10/2021,Allen,Indiana,18003,41644,711
6/10/2021,Bartholomew,Indiana,18005,8173,162
6/10/2021,Benton,Indiana,18007,1005,14
6/10/2021,Blackford,Indiana,18009,1372,32
6/10/2021,Boone,Indiana,18011,6925,107
6/10/2021,Brown,Indiana,18013,1039,43
6/10/2021,Carroll,Indiana,18015,1935,22
6/10/2021,Cass,Indiana,18017,5991,110
6/10/2021,Clark,Indiana,18019,13193,202
6/10/2021,Clay,Indiana,18021,2648,47
6/10/2021,Clinton,Indiana,18023,4396,60
6/10/2021,Crawford,Indiana,18025,1024,17
6/10/2021,Daviess,Indiana,18027,3023,101
6/10/2021,Dearborn,Indiana,18029,5895,81
6/10/2021,Decatur,Indiana,18031,2953,96
6/10/2021,DeKalb,Indiana,18033,4384,88
6/10/2021,Delaware,Indiana,18035,10950,203
6/10/2021,Dubois,Indiana,18037,6207,119
6/10/2021,Elkhart,Indiana,18039,29416,472
6/10/2021,Fayette,Indiana,18041,2980,66
6/10/2021,Floyd,Indiana,18043,7769,184
6/10/2021,Fountain,Indiana,18045,2173,48
6/10/2021,Franklin,Indiana,18047,1720,36
6/10/2021,Fulton,Indiana,18049,2007,42
6/10/2021,Gibson,Indiana,18051,4439,96
6/10/2021,Grant,Indiana,18053,7636,184
6/10/2021,Greene,Indiana,18055,2868,89
6/10/2021,Hamilton,Indiana,18057,36508,435
6/10/2021,Hancock,Indiana,18059,8564,148
6/10/2021,Harrison,Indiana,18061,4402,75
6/10/2021,Hendricks,Indiana,18063,17636,338
6/10/2021,Henry,Indiana,18065,5904,109
6/10/2021,Howard,Indiana,18067,10243,228
6/10/2021,Huntington,Indiana,18069,4024,83
6/10/2021,Jackson,Indiana,18071,5081,75
6/10/2021,Jasper,Indiana,18073,3859,55
6/10/2021,Jay,Indiana,18075,2018,35
6/10/2021,Jefferson,Indiana,18077,3354,85
6/10/2021,Jennings,Indiana,18079,2350,51
6/10/2021,Johnson,Indiana,18081,18435,400
6/10/2021,Knox,Indiana,18083,3757,90
6/10/2021,Kosciusko,Indiana,18085,9624,124
6/10/2021,LaGrange,Indiana,18087,2731,74
6/10/2021,Lake,Indiana,18089,55356,1043
6/10/2021,LaPorte,Indiana,18091,12390,222
6/10/2021,Lawrence,Indiana,18093,4722,124
6/10/2021,Madison,Indiana,18095,13131,363
6/10/2021,Marion,Indiana,18097,103123,1833
6/10/2021,Marshall,Indiana,18099,6207,118
6/10/2021,Martin,Indiana,18101,912,15
6/10/2021,Miami,Indiana,18103,3923,69
6/10/2021,Monroe,Indiana,18105,12146,176
6/10/2021,Montgomery,Indiana,18107,4328,92
6/10/2021,Morgan,Indiana,18109,6749,146
6/10/2021,Newton,Indiana,18111,1125,38
6/10/2021,Noble,Indiana,18113,5788,89
6/10/2021,Ohio,Indiana,18115,578,11
6/10/2021,Orange,Indiana,18117,1880,58
6/10/2021,Owen,Indiana,18119,2110,60
6/10/2021,Parke,Indiana,18121,1500,16
6/10/2021,Perry,Indiana,18123,1873,38
6/10/2021,Pike,Indiana,18125,1375,34
6/10/2021,Porter,Indiana,18127,19309,335
6/10/2021,Posey,Indiana,18129,2734,35
6/10/2021,Pulaski,Indiana,18131,1201,47
6/10/2021,Putnam,Indiana,18133,3724,60
6/10/2021,Randolph,Indiana,18135,2488,84
6/10/2021,Ripley,Indiana,18137,3464,71
6/10/2021,Rush,Indiana,18139,1824,26
6/10/2021,St. Joseph,Indiana,18141,36943,582
6/10/2021,Scott,Indiana,18143,2701,57
6/10/2021,Shelby,Indiana,18145,5987,107
6/10/2021,Spencer,Indiana,18147,2341,31
6/10/2021,Starke,Indiana,18149,2276,59
6/10/2021,Steuben,Indiana,18151,3985,61
6/10/2021,Sullivan,Indiana,18153,2141,43
6/10/2021,Switzerland,Indiana,18155,806,8
6/10/2021,Tippecanoe,Indiana,18157,22823,227
6/10/2021,Tipton,Indiana,18159,1659,48
6/10/2021,Union,Indiana,18161,756,11
6/10/2021,Vanderburgh,Indiana,18163,22539,403
6/10/2021,Vermillion,Indiana,18165,1731,44
6/10/2021,Vigo,Indiana,18167,12604,258
6/10/2021,Wabash,Indiana,18169,3608,82
6/10/2021,Warren,Indiana,18171,835,16
6/10/2021,Warrick,Indiana,18173,7851,159
6/10/2021,Washington,Indiana,18175,2443,34
6/10/2021,Wayne,Indiana,18177,7533,205
6/10/2021,Wells,Indiana,18179,2974,83
6/10/2021,White,Indiana,18181,3280,54
6/10/2021,Whitley,Indiana,18183,4054,42
